version,release_date,appplication,no_measurement,timestamp,pid,command,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,TIME,SWAP,CODE,DATA,nMaj,nMin,nDRT,USED,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total,mem_free,mem_used,mem_buff_cache,swap_total,swap_free,swap_used,swap_avail,Unnamed: 43
9.11.2,2018-06-12,binaryTrees_7_original.js 21,7,1692193731,123825,node,0:09.13,1936176.0,1100000,22808.0,100.0,6.8,6.0,2.0,0:09,0.0,28268.0,1118580.0,0.0,2.7m,0.0,1.1g,278,2,276,0,0,10.9,2.3,0.0,86.7,0.0,0.0,0.0,0.0,15795.0 MiB,7479.5 MiB,2526.0 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12536.8 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,8,1692193732,123825,node,0:10.40,2234160.0,1300000,22808.0,106.7,8.7,6.0,0.0,0:10,0.0,28268.0,1416564.0,0.0,3.0m,0.0,1.3g,278,2,276,0,0,9.2,4.6,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7179.8 MiB,2825.7 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12237.1 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,9,1692193733,123825,node,0:11.71,1584944.0,754484,22808.0,150.0,4.7,6.0,2.0,0:11,0.0,28268.0,767348.0,0.0,3.4m,0.0,754484,278,1,277,0,0,15.3,5.3,0.0,79.4,0.0,0.0,0.0,0.0,15795.0 MiB,7726.4 MiB,2279.1 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12783.9 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,10,1692193735,123825,node,0:12.98,1317680.0,487892,22808.0,93.8,3.0,6.0,2.0,0:12,0.0,28268.0,500084.0,0.0,3.7m,0.0,487892,278,2,276,0,0,7.6,7.6,0.0,84.0,0.8,0.0,0.0,0.0,15795.0 MiB,8095.5 MiB,1910.0 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13152.8 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,11,1692193736,123825,node,0:14.22,1519920.0,690228,22808.0,93.8,4.3,6.0,2.0,0:14,0.0,28268.0,702324.0,0.0,4.1m,0.0,690228,278,2,276,0,0,10.8,3.1,0.0,85.4,0.8,0.0,0.0,0.0,15795.0 MiB,7893.2 MiB,2112.2 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12950.5 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,12,1692193737,123825,node,0:15.49,1700144.0,869596,22808.0,93.8,5.4,6.0,2.0,0:15,0.0,28268.0,881524.0,0.0,4.4m,0.0,869596,278,2,276,0,0,7.8,5.4,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,7716.5 MiB,2288.9 MiB,5789.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12773.8 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,13,1692193738,123825,node,0:16.72,1795376.0,965644,22808.0,100.0,6.0,6.0,2.0,0:16,0.0,28268.0,977780.0,0.0,4.8m,0.0,965644,278,2,276,0,0,10.2,2.3,0.0,87.5,0.0,0.0,0.0,0.0,15795.0 MiB,7611.7 MiB,2393.7 MiB,5789.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12669.0 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,14,1692193739,123825,node,0:17.96,1902896.0,1000000,22808.0,100.0,6.6,6.0,2.0,0:17,0.0,28268.0,1085300.0,0.0,5.1m,0.0,1.0g,278,2,276,0,0,10.9,2.3,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,7519.0 MiB,2494.4 MiB,5781.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12576.2 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,15,1692193740,123825,node,0:19.23,1983792.0,1100000,22808.0,100.0,7.1,6.0,3.0,0:19,0.0,28268.0,1166196.0,0.0,5.4m,0.0,1.1g,278,2,276,0,0,10.0,3.8,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7426.6 MiB,2578.8 MiB,5789.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12483.9 MiB,
9.11.2,2018-06-12,binaryTrees_7_original.js 21,16,1692193742,123825,node,0:20.47,2086192.0,1200000,22808.0,100.0,7.8,6.0,3.0,0:20,0.0,28268.0,1268596.0,0.0,5.7m,0.0,1.2g,278,2,276,0,0,11.5,3.1,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,7332.7 MiB,2680.8 MiB,5781.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12390.0 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,0,1692194392,124562,node,0:00.44,771028.0,256164,25328.0,268.8,1.6,7.0,7.0,0:00,0.0,33080.0,273492.0,0.0,57k,0.0,256428,277,2,275,0,0,29.9,6.7,0.0,62.7,0.7,0.0,0.0,0.0,15795.0 MiB,8351.6 MiB,1654.8 MiB,5788.7 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13406.0 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,1,1692194393,124562,node,0:03.76,924992.0,411532,25384.0,313.3,2.5,7.0,7.0,0:03,0.0,33080.0,427456.0,0.0,439k,0.0,411532,277,2,275,0,0,33.8,4.6,0.0,61.5,0.0,0.0,0.0,0.0,15795.0 MiB,8169.6 MiB,1836.6 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13224.1 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,2,1692194395,124562,node,0:07.17,862084.0,348240,25384.0,313.3,2.2,7.0,7.0,0:07,0.0,33080.0,364548.0,0.0,836k,0.0,348240,277,2,275,0,0,34.1,4.7,0.0,61.2,0.0,0.0,0.0,0.0,15795.0 MiB,8240.4 MiB,1765.8 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13295.0 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,3,1692194396,124562,node,0:10.58,1023364.0,509920,25384.0,281.2,3.2,7.0,1.0,0:10,0.0,33080.0,527064.0,0.0,1.2m,0.0,509920,277,2,275,0,0,31.6,6.6,0.0,61.8,0.0,0.0,0.0,0.0,15795.0 MiB,8085.8 MiB,1928.3 MiB,5780.9 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13140.3 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,4,1692194397,124562,node,0:13.95,1020292.0,506552,25384.0,225.0,3.1,7.0,7.0,0:13,0.0,33080.0,522756.0,0.0,1.6m,0.0,506552,277,2,275,0,0,27.2,5.1,0.0,66.9,0.0,0.0,0.7,0.0,15795.0 MiB,8066.9 MiB,1939.3 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13121.4 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,5,1692194398,124562,node,0:17.32,963972.0,450436,25384.0,300.0,2.8,7.0,7.0,0:17,0.0,33080.0,466436.0,0.0,1.9m,0.0,450436,277,2,275,0,0,35.3,5.9,0.0,58.8,0.0,0.0,0.0,0.0,15795.0 MiB,8138.8 MiB,1875.2 MiB,5780.9 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13193.4 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,6,1692194399,124562,node,0:20.75,1008004.0,494444,25384.0,256.2,3.1,7.0,7.0,0:20,0.0,33080.0,510468.0,0.0,2.3m,0.0,494444,277,2,275,0,0,28.6,6.8,0.0,64.7,0.0,0.0,0.0,0.0,15795.0 MiB,8082.6 MiB,1923.6 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13137.1 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,7,1692194401,124562,node,0:24.09,938372.0,424652,25384.0,293.8,2.6,7.0,7.0,0:24,0.0,33080.0,440836.0,0.0,2.7m,0.0,424652,277,2,275,0,0,33.6,4.7,0.0,61.7,0.0,0.0,0.0,0.0,15795.0 MiB,8159.6 MiB,1846.5 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13214.2 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,8,1692194402,124562,node,0:27.68,832900.0,318900,25384.0,318.8,2.0,7.0,3.0,0:27,0.0,33080.0,335364.0,0.0,3.0m,0.0,318900,277,2,275,0,0,34.6,6.0,0.0,59.4,0.0,0.0,0.0,0.0,15795.0 MiB,8276.6 MiB,1729.5 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13331.2 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,9,1692194403,124562,node,0:31.03,1022852.0,509324,25384.0,262.5,3.1,7.0,7.0,0:31,0.0,33080.0,525316.0,0.0,3.4m,0.0,509324,277,2,275,0,0,31.1,5.2,0.0,63.7,0.0,0.0,0.0,0.0,15795.0 MiB,8083.0 MiB,1923.2 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13137.6 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,10,1692194404,124562,node,0:34.30,948612.0,434724,25384.0,300.0,2.7,7.0,7.0,0:34,0.0,33080.0,451076.0,0.0,3.8m,0.0,434724,277,2,275,0,0,33.3,6.1,0.0,60.6,0.0,0.0,0.0,0.0,15795.0 MiB,8159.8 MiB,1846.4 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13214.4 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,11,1692194405,124562,node,0:37.66,859012.0,345340,25384.0,293.8,2.1,7.0,0.0,0:37,0.0,33080.0,361476.0,0.0,4.1m,0.0,345340,277,2,275,0,0,32.3,5.4,0.0,62.3,0.0,0.0,0.0,0.0,15795.0 MiB,8234.2 MiB,1771.9 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13288.8 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,12,1692194406,124562,node,0:41.04,811908.0,298516,25384.0,300.0,1.8,7.0,0.0,0:41,0.0,33080.0,314372.0,0.0,4.4m,0.0,298516,277,2,275,0,0,35.2,3.1,0.0,61.7,0.0,0.0,0.0,0.0,15795.0 MiB,8293.3 MiB,1720.7 MiB,5780.9 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13347.9 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,13,1692194408,124562,node,0:44.19,911236.0,397356,25384.0,300.0,2.5,7.0,2.0,0:44,0.0,33080.0,413700.0,0.0,4.7m,0.0,397356,277,2,275,0,0,33.8,4.6,0.0,61.5,0.0,0.0,0.0,0.0,15795.0 MiB,8193.9 MiB,1812.2 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13248.5 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,14,1692194409,124562,node,0:47.53,827780.0,314220,25384.0,306.2,1.9,7.0,2.0,0:47,0.0,33080.0,330244.0,0.0,5.1m,0.0,314220,277,2,275,0,0,34.4,4.7,0.0,60.9,0.0,0.0,0.0,0.0,15795.0 MiB,8274.6 MiB,1739.6 MiB,5780.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13329.2 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,15,1692194410,124562,node,0:50.60,1128324.0,614532,25384.0,237.5,3.8,7.0,2.0,0:50,0.0,33080.0,630788.0,0.0,5.4m,0.0,614532,277,2,275,0,0,26.9,4.5,0.0,67.9,0.7,0.0,0.0,0.0,15795.0 MiB,7962.4 MiB,2043.8 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13017.0 MiB,
10.24.1,2021-04-06,binaryTrees_7_original.js 21,16,1692194411,124562,node,0:53.79,835972.0,322300,25384.0,406.7,2.0,7.0,2.0,0:53,0.0,33080.0,338436.0,0.0,5.7m,0.0,322300,277,1,276,0,0,46.5,3.9,0.0,49.6,0.0,0.0,0.0,0.0,15795.0 MiB,8250.0 MiB,1756.1 MiB,5788.8 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13304.6 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,0,1692195048,125340,node,0:00.49,717964.0,203136,25284.0,300.0,1.3,7.0,2.0,0:00,0.0,33576.0,219916.0,0.0,44k,0.0,203136,277,2,275,0,0,34.6,5.3,0.0,60.2,0.0,0.0,0.0,0.0,15795.0 MiB,8392.4 MiB,1610.4 MiB,5792.2 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13450.2 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,1,1692195050,125340,node,0:03.35,1019540.0,505412,25452.0,243.8,3.1,7.0,4.0,0:03,0.0,33576.0,521492.0,0.0,382k,0.0,505412,277,2,275,0,0,25.2,5.3,0.0,69.5,0.0,0.0,0.0,0.0,15795.0 MiB,8078.2 MiB,1924.5 MiB,5792.3 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13136.0 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,2,1692195051,125340,node,0:06.69,1042672.0,528736,25452.0,275.0,3.3,7.0,0.0,0:06,0.0,33576.0,544624.0,0.0,757k,0.0,528736,277,2,275,0,0,32.6,4.4,0.0,63.0,0.0,0.0,0.0,0.0,15795.0 MiB,8042.3 MiB,1960.3 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13100.1 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,3,1692195052,125340,node,0:09.94,995568.0,481520,25452.0,253.3,3.0,7.0,5.0,0:09,0.0,33576.0,497520.0,0.0,1.1m,0.0,481520,277,2,275,0,0,23.8,6.9,0.0,69.2,0.0,0.0,0.0,0.0,15795.0 MiB,8093.1 MiB,1909.5 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13150.9 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,4,1692195053,125340,node,0:13.21,878832.0,364644,25452.0,268.8,2.3,7.0,5.0,0:13,0.0,33576.0,380784.0,0.0,1.4m,0.0,364644,277,2,275,0,0,31.2,3.1,0.0,65.6,0.0,0.0,0.0,0.0,15795.0 MiB,8210.5 MiB,1792.1 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13268.4 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,5,1692195054,125340,node,0:16.24,957168.0,442932,25452.0,233.3,2.7,7.0,5.0,0:16,0.0,33576.0,459120.0,0.0,1.8m,0.0,442932,277,2,275,0,0,24.0,5.4,0.0,70.5,0.0,0.0,0.0,0.0,15795.0 MiB,8133.4 MiB,1869.3 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13191.2 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,6,1692195056,125340,node,0:19.65,833776.0,319292,25452.0,300.0,2.0,7.0,5.0,0:19,0.0,33576.0,335728.0,0.0,2.2m,0.0,319292,277,1,276,0,0,32.3,3.8,0.0,63.1,0.0,0.0,0.8,0.0,15795.0 MiB,8148.1 MiB,1854.5 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13206.0 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,7,1692195057,125340,node,0:22.76,863984.0,350016,25452.0,306.2,2.2,7.0,5.0,0:22,0.0,33576.0,365936.0,0.0,2.5m,0.0,350016,277,2,275,0,0,35.7,4.7,0.0,59.7,0.0,0.0,0.0,0.0,15795.0 MiB,8225.3 MiB,1777.3 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13283.2 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,8,1692195058,125340,node,0:26.10,1025264.0,511216,25452.0,250.0,3.2,7.0,1.0,0:26,0.0,33576.0,527216.0,0.0,2.9m,0.0,511216,277,2,275,0,0,29.1,6.7,0.0,64.2,0.0,0.0,0.0,0.0,15795.0 MiB,8062.5 MiB,1940.1 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13120.4 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,9,1692195059,125340,node,0:29.42,886000.0,372068,25452.0,300.0,2.3,7.0,5.0,0:29,0.0,33576.0,387952.0,0.0,3.3m,0.0,372068,277,2,275,0,0,35.9,3.9,0.0,60.2,0.0,0.0,0.0,0.0,15795.0 MiB,8202.6 MiB,1800.0 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13260.4 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,10,1692195060,125340,node,0:32.47,887536.0,373388,25452.0,318.8,2.3,7.0,5.0,0:32,0.0,33576.0,389488.0,0.0,3.6m,0.0,373388,277,2,275,0,0,36.2,5.4,0.0,57.7,0.0,0.0,0.8,0.0,15795.0 MiB,8200.7 MiB,1801.9 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13258.6 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,11,1692195061,125340,node,0:35.71,973552.0,459340,25452.0,256.2,2.8,7.0,1.0,0:35,0.0,33576.0,475504.0,0.0,4.0m,0.0,459340,277,2,275,0,0,30.4,5.9,0.0,63.7,0.0,0.0,0.0,0.0,15795.0 MiB,8119.9 MiB,1882.7 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13177.8 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,12,1692195063,125340,node,0:39.01,1004272.0,490284,25452.0,212.5,3.0,7.0,5.0,0:39,0.0,33576.0,506224.0,0.0,4.3m,0.0,490284,278,2,276,0,0,26.7,5.2,0.0,68.1,0.0,0.0,0.0,0.0,15795.0 MiB,8089.7 MiB,1912.9 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13147.6 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,13,1692195064,125340,node,0:42.07,884464.0,370396,25452.0,318.8,2.3,7.0,2.0,0:42,0.0,33576.0,386416.0,0.0,4.6m,0.0,370396,278,2,276,0,0,34.9,5.4,0.0,59.7,0.0,0.0,0.0,0.0,15795.0 MiB,8229.8 MiB,1772.7 MiB,5792.4 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13287.8 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,14,1692195065,125340,node,0:45.21,1055472.0,541240,25452.0,212.5,3.3,7.0,5.0,0:45,0.0,33576.0,557424.0,0.0,4.9m,0.0,541240,278,2,276,0,0,27.4,3.7,0.0,68.9,0.0,0.0,0.0,0.0,15795.0 MiB,8046.6 MiB,1955.9 MiB,5792.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13104.5 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,15,1692195066,125340,node,0:48.41,906992.0,393008,25452.0,306.2,2.4,7.0,1.0,0:48,0.0,33576.0,408944.0,0.0,5.2m,0.0,393008,277,2,275,0,0,35.6,5.3,0.0,59.1,0.0,0.0,0.0,0.0,15795.0 MiB,8194.6 MiB,1807.9 MiB,5792.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13252.6 MiB,
11.15.0,2019-04-30,binaryTrees_7_original.js 21,16,1692195067,125340,node,0:51.55,888048.0,373612,25452.0,312.5,2.3,7.0,1.0,0:51,0.0,33576.0,390000.0,0.0,5.5m,0.0,373612,277,2,275,0,0,37.4,3.8,0.0,58.8,0.0,0.0,0.0,0.0,15795.0 MiB,8221.5 MiB,1788.9 MiB,5784.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13279.5 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,0,1692195640,126842,node,0:00.38,792224.0,272480,27408.0,237.5,1.7,7.0,1.0,0:00,0.0,39636.0,288620.0,0.0,61k,0.0,272480,278,2,276,0,0,26.7,5.3,0.0,67.9,0.0,0.0,0.0,0.0,15795.0 MiB,8320.3 MiB,1674.5 MiB,5800.2 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13386.2 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,1,1692195641,126842,node,0:02.08,1589856.0,1000000,27724.0,93.8,6.6,7.0,1.0,0:02,0.0,39636.0,1086292.0,0.0,496k,0.0,1.0g,278,2,276,0,0,5.3,9.2,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,7507.2 MiB,2487.4 MiB,5800.5 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12573.2 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,2,1692195643,126842,node,0:03.82,1634148.0,1100000,27724.0,131.2,6.9,7.0,1.0,0:03,0.0,39636.0,1130584.0,0.0,920k,0.0,1.1g,278,2,276,0,0,10.8,7.7,0.0,81.5,0.0,0.0,0.0,0.0,15795.0 MiB,7453.3 MiB,2541.1 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12519.3 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,3,1692195644,126842,node,0:05.84,1173860.0,654516,27724.0,218.8,4.0,7.0,3.0,0:05,0.0,39636.0,670296.0,0.0,1.3m,0.0,654516,278,1,277,0,0,21.9,6.2,0.0,71.9,0.0,0.0,0.0,0.0,15795.0 MiB,7854.1 MiB,2148.3 MiB,5792.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12920.1 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,4,1692195645,126842,node,0:07.66,1026660.0,507732,27724.0,193.3,3.1,7.0,0.0,0:07,0.0,39636.0,523096.0,0.0,1.7m,0.0,507732,278,2,276,0,0,13.2,10.9,0.0,76.0,0.0,0.0,0.0,0.0,15795.0 MiB,8066.3 MiB,1928.1 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13132.3 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,5,1692195646,126842,node,0:09.57,1476196.0,957268,27724.0,106.7,5.9,7.0,0.0,0:09,0.0,39636.0,972632.0,0.0,2.2m,0.0,957268,278,3,275,0,0,8.5,4.7,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,7614.7 MiB,2379.6 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12680.8 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,6,1692195647,126842,node,0:11.45,1507428.0,988356,27724.0,143.8,6.1,7.0,1.0,0:11,0.0,39636.0,1003864.0,0.0,2.6m,0.0,988356,278,2,276,0,0,16.4,3.1,0.0,80.5,0.0,0.0,0.0,0.0,15795.0 MiB,7579.6 MiB,2414.7 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12645.7 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,7,1692195648,126842,node,0:13.53,901476.0,382440,27724.0,287.5,2.4,7.0,5.0,0:13,0.0,39636.0,397912.0,0.0,3.0m,0.0,382440,278,2,276,0,0,28.1,9.4,0.0,61.7,0.0,0.0,0.8,0.0,15795.0 MiB,8199.6 MiB,1794.8 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13265.7 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,8,1692195650,126842,node,0:15.43,1096036.0,576792,27724.0,137.5,3.6,7.0,5.0,0:15,0.0,39636.0,592472.0,0.0,3.4m,0.0,576792,278,2,276,0,0,10.4,9.7,0.0,79.9,0.0,0.0,0.0,0.0,15795.0 MiB,7985.9 MiB,2008.5 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13052.0 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,9,1692195651,126842,node,0:17.37,1244772.0,725736,27724.0,100.0,4.5,7.0,5.0,0:17,0.0,39636.0,741208.0,0.0,3.9m,0.0,725736,278,2,276,0,0,8.5,5.4,0.0,86.0,0.0,0.0,0.0,0.0,15795.0 MiB,7836.8 MiB,2157.6 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12902.9 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,10,1692195652,126842,node,0:19.27,1343332.0,824064,27724.0,100.0,5.1,7.0,5.0,0:19,0.0,39636.0,839768.0,0.0,4.3m,0.0,824064,278,2,276,0,0,8.5,4.7,0.0,86.8,0.0,0.0,0.0,0.0,15795.0 MiB,7737.3 MiB,2257.0 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12803.4 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,11,1692195653,126842,node,0:21.17,1224292.0,705352,27724.0,100.0,4.4,7.0,5.0,0:21,0.0,39636.0,720728.0,0.0,4.7m,0.0,705352,278,2,276,0,0,8.4,6.1,0.0,85.5,0.0,0.0,0.0,0.0,15795.0 MiB,7860.7 MiB,2133.7 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12926.7 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,12,1692195654,126842,node,0:23.16,1017700.0,498192,27724.0,326.7,3.1,7.0,2.0,0:23,0.0,39636.0,514136.0,0.0,5.0m,0.0,498192,278,2,276,0,0,32.8,7.6,0.0,59.5,0.0,0.0,0.0,0.0,15795.0 MiB,8000.5 MiB,1993.8 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,13066.6 MiB,
12.22.12,2022-04-05,binaryTrees_7_original.js 21,13,1692195656,126842,node,0:24.92,1667940.0,1100000,27724.0,193.8,7.1,7.0,1.0,0:24,0.0,39636.0,1164376.0,0.0,5.4m,0.0,1.1g,278,2,276,0,0,20.1,5.2,0.0,73.9,0.0,0.0,0.7,0.0,15795.0 MiB,7416.0 MiB,2578.3 MiB,5800.6 MiB,4096.0 MiB,3997.0 MiB,99.0 MiB,12482.1 MiB,
13.14.0,2020-04-29,binaryTrees_7_original.js 21,0,1692196221,127595,node,0:00.47,807228.0,263848,27332.0,293.8,1.6,7.0,7.0,0:00,0.0,63752.0,279512.0,0.0,58k,0.0,263848,276,2,274,0,0,32.8,4.7,0.0,62.5,0.0,0.0,0.0,0.0,15795.0 MiB,8341.8 MiB,1649.7 MiB,5803.4 MiB,4096.0 MiB,3997.2 MiB,98.8 MiB,13411.1 MiB,
13.14.0,2020-04-29,binaryTrees_7_original.js 21,1,1692196222,127595,node,0:02.63,1027092.0,481940,27568.0,226.7,3.0,7.0,3.0,0:02,0.0,63752.0,499516.0,0.0,496k,0.0,481940,276,2,274,0,0,20.9,11.9,0.0,67.2,0.0,0.0,0.0,0.0,15795.0 MiB,8110.0 MiB,1881.1 MiB,5803.9 MiB,4096.0 MiB,3997.2 MiB,98.8 MiB,13179.4 MiB,
13.14.0,2020-04-29,binaryTrees_7_original.js 21,2,1692196223,127595,node,0:04.61,1450516.0,905820,27568.0,93.8,5.6,7.0,3.0,0:04,0.0,63752.0,922940.0,0.0,990k,0.0,905820,276,2,274,0,0,5.4,8.5,0.0,86.2,0.0,0.0,0.0,0.0,15795.0 MiB,7683.9 MiB,2307.2 MiB,5803.9 MiB,4096.0 MiB,3997.2 MiB,98.8 MiB,12753.3 MiB,
